ID,sex,acceptTime,submitTime,condition,list,trials,phase,trial,type,text,choice1,choice2,choice3,choice4,correctChoice,oldNew,response,choice,choice1_order,choice2_order,choice3_order,choice4_order,choice_order,binaryCorrect,noun,inner,outer
1790,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial17_NAdj_purple leaf_leaf purple_purple leaf_-----_-----_1_old_radio5,test,testTrial17,NAdj,purple leaf,leaf purple,purple leaf,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,leaf,purple,NA
1791,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial25_NAdjNum_ten blue ducks_ducks blue ten_ducks ten blue_blue ten ducks_ten blue ducks_1_new_radio5,test,testTrial25,NAdjNum,ten blue ducks,ducks blue ten,ducks ten blue,blue ten ducks,ten blue ducks,1,new,radio5,1,NInnerOuter,NOuterInner,InnerOuterN,OuterInnerN,NInnerOuter,1,duck,blue,ten
1792,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial24_NAdj_purple banana_purple banana_banana purple_-----_-----_2_old_radio6,test,testTrial24,NAdj,purple banana,purple banana,banana purple,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,banana,purple,NA
1793,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial23_NAdjNum_ten striped scarves_striped ten scarves_ten striped scarves_scarves striped ten_scarves ten striped_3_new_radio7,test,testTrial23,NAdjNum,ten striped scarves,striped ten scarves,ten striped scarves,scarves striped ten,scarves ten striped,3,new,radio7,3,InnerOuterN,OuterInnerN,NInnerOuter,NOuterInner,NInnerOuter,1,scarf,striped,ten
1794,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial22_NNum_four pitchers_pitchers four_four pitchers_-----_-----_1_new_radio5,test,testTrial22,NNum,four pitchers,pitchers four,four pitchers,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,pitcher,four,NA
1795,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial21_NAdj_blue shoe_shoe blue_blue shoe_-----_-----_1_new_radio5,test,testTrial21,NAdj,blue shoe,shoe blue,blue shoe,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,shoe,blue,NA
1796,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial20_NAdjNum_four stone horses_four stone horses_stone four horses_horses stone four_horses four stone_3_new_radio7,test,testTrial20,NAdjNum,four stone horses,four stone horses,stone four horses,horses stone four,horses four stone,3,new,radio7,3,OuterInnerN,InnerOuterN,NInnerOuter,NOuterInner,NInnerOuter,1,horse,stone,four
1797,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial29_NAdjNum_two purple chairs_two purple chairs_purple two chairs_chairs two purple_chairs purple two_4_old_radio8,test,testTrial29,NAdjNum,two purple chairs,two purple chairs,purple two chairs,chairs two purple,chairs purple two,4,old,radio8,4,OuterInnerN,InnerOuterN,NOuterInner,NInnerOuter,NInnerOuter,1,chair,purple,two
1798,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial28_NAdj_blue tray_blue tray_tray blue_-----_-----_2_new_radio6,test,testTrial28,NAdj,blue tray,blue tray,tray blue,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,tray,blue,NA
1799,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial27_NAdjNum_five stone shoes_shoes stone five_stone five shoes_shoes five stone_five stone shoes_1_new_radio5,test,testTrial27,NAdjNum,five stone shoes,shoes stone five,stone five shoes,shoes five stone,five stone shoes,1,new,radio5,1,NInnerOuter,InnerOuterN,NOuterInner,OuterInnerN,NInnerOuter,1,shoe,stone,five
1800,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial26_NNum_five trays_five trays_trays five_-----_-----_2_new_radio6,test,testTrial26,NNum,five trays,five trays,trays five,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,tray,five,NA
1831,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial1_NNum_six suitcases_six suitcases_suitcases six_-----_-----_2_old_radio6,test,testTrial1,NNum,six suitcases,six suitcases,suitcases six,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,suitcase,six,NA
1832,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial0_NAdjNum_six furry handbags_six furry handbags_handbags six furry_furry six handbags_handbags furry six_4_old_radio8,test,testTrial0,NAdjNum,six furry handbags,six furry handbags,handbags six furry,furry six handbags,handbags furry six,4,old,radio8,4,OuterInnerN,NOuterInner,InnerOuterN,NInnerOuter,NInnerOuter,1,handbag,furry,six
1833,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial3_NAdjNum_six wooden shovels_shovels wooden six_wooden six shovels_shovels six wooden_six wooden shovels_1_old_radio5,test,testTrial3,NAdjNum,six wooden shovels,shovels wooden six,wooden six shovels,shovels six wooden,six wooden shovels,1,old,radio5,1,NInnerOuter,InnerOuterN,NOuterInner,OuterInnerN,NInnerOuter,1,shovel,wooden,six
1834,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial2_NAdjNum_two spotted couches_two spotted couches_couches two spotted_couches spotted two_spotted two couches_3_old_radio7,test,testTrial2,NAdjNum,two spotted couches,two spotted couches,couches two spotted,couches spotted two,spotted two couches,3,old,radio7,3,OuterInnerN,NOuterInner,NInnerOuter,InnerOuterN,NInnerOuter,1,couch,spotted,two
1835,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial4_NNum_two darts_darts two_two darts_-----_-----_1_old_radio5,test,testTrial4,NNum,two darts,darts two,two darts,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,dart,two,NA
1836,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial5_NAdj_furry shirt_shirt furry_furry shirt_-----_-----_1_old_radio5,test,testTrial5,NAdj,furry shirt,shirt furry,furry shirt,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,shirt,furry,NA
1837,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial6_NAdjNum_nine green suitcases_suitcases nine green_nine green suitcases_suitcases green nine_green nine suitcases_3_old_radio7,test,testTrial6,NAdjNum,nine green suitcases,suitcases nine green,nine green suitcases,suitcases green nine,green nine suitcases,3,old,radio7,3,NOuterInner,OuterInnerN,NInnerOuter,InnerOuterN,NInnerOuter,1,suitcase,green,nine
1838,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial7_NAdj_striped pitcher_striped pitcher_pitcher striped_-----_-----_2_new_radio6,test,testTrial7,NAdj,striped pitcher,striped pitcher,pitcher striped,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,pitcher,striped,NA
1839,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial8_NAdj_stone car_stone car_car stone_-----_-----_2_new_radio6,test,testTrial8,NAdj,stone car,stone car,car stone,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,car,stone,NA
1840,A49HPQ9P5AHU4,NA,"Tue May 07 11:38:24 PDT 2013","Tue May 07 11:46:48 PDT 2013",NAdjNum,list_A_NumAdj,testTrial9_NAdjNum_three purple pineapples_pineapples three purple_pineapples purple three_three purple pineapples_purple three pineapples_2_old_radio6,test,testTrial9,NAdjNum,three purple pineapples,pineapples three purple,pineapples purple three,three purple pineapples,purple three pineapples,2,old,radio6,2,NOuterInner,NInnerOuter,OuterInnerN,InnerOuterN,NInnerOuter,1,pineapple,purple,three
1841,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial39_NAdjDem_this furry box_furry this box_box this furry_box furry this_this furry box_3_new_radio7,test,testTrial39,NAdjDem,this furry box,furry this box,box this furry,box furry this,this furry box,3,new,radio7,3,InnerOuterN,NOuterInner,NInnerOuter,OuterInnerN,NInnerOuter,1,box,furry,this
1842,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial37_NDem_that spatula_that spatula_spatula that_-----_-----_2_old_radio6,test,testTrial37,NDem,that spatula,that spatula,spatula that,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,spatula,that,NA
1843,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial38_NAdj_spotted ribbon_spotted ribbon_ribbon spotted_-----_-----_2_new_radio6,test,testTrial38,NAdj,spotted ribbon,spotted ribbon,ribbon spotted,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,ribbon,spotted,NA
1844,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial31_NAdjDem_that spotted ribbon_that spotted ribbon_spotted that ribbon_ribbon spotted that_ribbon that spotted_3_new_radio7,test,testTrial31,NAdjDem,that spotted ribbon,that spotted ribbon,spotted that ribbon,ribbon spotted that,ribbon that spotted,3,new,radio7,3,OuterInnerN,InnerOuterN,NInnerOuter,NOuterInner,NInnerOuter,1,ribbon,spotted,that
1845,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial32_NAdjDem_those dirty pigs_pigs dirty those_dirty those pigs_those dirty pigs_pigs those dirty_1_old_radio5,test,testTrial32,NAdjDem,those dirty pigs,pigs dirty those,dirty those pigs,those dirty pigs,pigs those dirty,1,old,radio5,1,NInnerOuter,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,1,pig,dirty,those
1846,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial30_NAdjDem_that blue duck_blue that duck_duck blue that_duck that blue_that blue duck_2_old_radio6,test,testTrial30,NAdjDem,that blue duck,blue that duck,duck blue that,duck that blue,that blue duck,2,old,radio6,2,InnerOuterN,NInnerOuter,NOuterInner,OuterInnerN,NInnerOuter,1,duck,blue,that
1847,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial35_NDem_this duck_duck this_this duck_-----_-----_1_old_radio5,test,testTrial35,NDem,this duck,duck this,this duck,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,duck,this,NA
1848,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial36_NAdjDem_these striped cherries_these striped cherries_cherries these striped_cherries striped these_striped these cherries_3_old_radio7,test,testTrial36,NAdjDem,these striped cherries,these striped cherries,cherries these striped,cherries striped these,striped these cherries,3,old,radio7,3,OuterInnerN,NOuterInner,NInnerOuter,InnerOuterN,NInnerOuter,1,cherry,striped,these
1849,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial33_NAdjDem_those furry pears_pears furry those_furry those pears_those furry pears_pears those furry_1_new_radio5,test,testTrial33,NAdjDem,those furry pears,pears furry those,furry those pears,those furry pears,pears those furry,1,new,radio5,1,NInnerOuter,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,1,pear,furry,those
1850,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial34_NAdjDem_this stone horse_this stone horse_stone this horse_horse stone this_horse this stone_3_old_radio7,test,testTrial34,NAdjDem,this stone horse,this stone horse,stone this horse,horse stone this,horse this stone,3,old,radio7,3,OuterInnerN,InnerOuterN,NInnerOuter,NOuterInner,NInnerOuter,1,horse,stone,this
1851,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial48_NAdjDem_that purple chair_that purple chair_purple that chair_chair that purple_chair purple that_4_new_radio8,test,testTrial48,NAdjDem,that purple chair,that purple chair,purple that chair,chair that purple,chair purple that,4,new,radio8,4,OuterInnerN,InnerOuterN,NOuterInner,NInnerOuter,NInnerOuter,1,chair,purple,that
1852,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial49_NDem_these leaves_these leaves_leaves these_-----_-----_2_new_radio6,test,testTrial49,NDem,these leaves,these leaves,leaves these,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,leaf,these,NA
1853,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial40_NAdj_green shovel_shovel green_green shovel_-----_-----_1_new_radio5,test,testTrial40,NAdj,green shovel,shovel green,green shovel,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,shovel,green,NA
1854,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial41_NAdjDem_these purple pineapples_pineapples these purple_pineapples purple these_these purple pineapples_purple these pineapples_2_new_radio6,test,testTrial41,NAdjDem,these purple pineapples,pineapples these purple,pineapples purple these,these purple pineapples,purple these pineapples,2,new,radio6,2,NOuterInner,NInnerOuter,OuterInnerN,InnerOuterN,NInnerOuter,1,pineapple,purple,these
1855,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial42_NAdjDem_those green bananas_bananas green those_bananas those green_green those bananas_those green bananas_1_new_radio5,test,testTrial42,NAdjDem,those green bananas,bananas green those,bananas those green,green those bananas,those green bananas,1,new,radio5,1,NInnerOuter,NOuterInner,InnerOuterN,OuterInnerN,NInnerOuter,1,banana,green,those
1856,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial43_NAdjDem_that green dart_green that dart_dart green that_dart that green_that green dart_2_new_radio6,test,testTrial43,NAdjDem,that green dart,green that dart,dart green that,dart that green,that green dart,2,new,radio6,2,InnerOuterN,NInnerOuter,NOuterInner,OuterInnerN,NInnerOuter,1,dart,green,that
1857,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial44_NAdjDem_that spotted shirt_spotted that shirt_that spotted shirt_shirt that spotted_shirt spotted that_4_new_radio8,test,testTrial44,NAdjDem,that spotted shirt,spotted that shirt,that spotted shirt,shirt that spotted,shirt spotted that,4,new,radio8,4,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,NInnerOuter,1,shirt,spotted,that
1858,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial45_NAdjDem_those spotted couches_couches those spotted_couches spotted those_spotted those couches_those spotted couches_2_new_radio6,test,testTrial45,NAdjDem,those spotted couches,couches those spotted,couches spotted those,spotted those couches,those spotted couches,2,new,radio6,2,NOuterInner,NInnerOuter,InnerOuterN,OuterInnerN,NInnerOuter,1,couch,spotted,those
1859,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial46_NDem_this ribbon_ribbon this_this ribbon_-----_-----_1_new_radio5,test,testTrial46,NDem,this ribbon,ribbon this,this ribbon,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,ribbon,this,NA
1860,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial47_NDem_those horses_those horses_horses those_-----_-----_2_old_radio6,test,testTrial47,NDem,those horses,those horses,horses those,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,horse,those,NA
1861,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial12_NDem_this pig_pig this_this pig_-----_-----_1_old_radio5,test,testTrial12,NDem,this pig,pig this,this pig,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,pig,this,NA
1862,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial11_NAdjDem_those stone shoes_shoes stone those_stone those shoes_shoes those stone_those stone shoes_1_old_radio5,test,testTrial11,NAdjDem,those stone shoes,shoes stone those,stone those shoes,shoes those stone,those stone shoes,1,old,radio5,1,NInnerOuter,InnerOuterN,NOuterInner,OuterInnerN,NInnerOuter,1,shoe,stone,those
1863,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial14_NAdj_striped cherry_cherry striped_striped cherry_-----_-----_1_old_radio5,test,testTrial14,NAdj,striped cherry,cherry striped,striped cherry,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,cherry,striped,NA
1864,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial13_NAdj_dirty hat_hat dirty_dirty hat_-----_-----_1_old_radio5,test,testTrial13,NAdj,dirty hat,hat dirty,dirty hat,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,hat,dirty,NA
1865,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial10_NAdj_green vase_green vase_vase green_-----_-----_2_new_radio6,test,testTrial10,NAdj,green vase,green vase,vase green,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,vase,green,NA
1866,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial19_NAdjDem_this furry handbag_this furry handbag_handbag this furry_furry this handbag_handbag furry this_4_new_radio8,test,testTrial19,NAdjDem,this furry handbag,this furry handbag,handbag this furry,furry this handbag,handbag furry this,4,new,radio8,4,OuterInnerN,NOuterInner,InnerOuterN,NInnerOuter,NInnerOuter,1,handbag,furry,this
1867,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial16_NAdj_dirty scarf_dirty scarf_scarf dirty_-----_-----_2_old_radio6,test,testTrial16,NAdj,dirty scarf,dirty scarf,scarf dirty,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,scarf,dirty,NA
1868,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial15_NAdjDem_these furry chairs_these furry chairs_furry these chairs_chairs these furry_chairs furry these_4_new_radio8,test,testTrial15,NAdjDem,these furry chairs,these furry chairs,furry these chairs,chairs these furry,chairs furry these,4,new,radio8,4,OuterInnerN,InnerOuterN,NOuterInner,NInnerOuter,NInnerOuter,1,chair,furry,these
1869,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial18_NAdjDem_this dirty hat_this dirty hat_hat this dirty_dirty this hat_hat dirty this_4_old_radio8,test,testTrial18,NAdjDem,this dirty hat,this dirty hat,hat this dirty,dirty this hat,hat dirty this,4,old,radio8,4,OuterInnerN,NOuterInner,InnerOuterN,NInnerOuter,NInnerOuter,1,hat,dirty,this
1870,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial17_NDem_these pillows_these pillows_pillows these_-----_-----_2_old_radio6,test,testTrial17,NDem,these pillows,these pillows,pillows these,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,pillow,these,NA
1871,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial25_NAdjDem_these blue spatulas_spatulas these blue_these blue spatulas_spatulas blue these_blue these spatulas_3_old_radio7,test,testTrial25,NAdjDem,these blue spatulas,spatulas these blue,these blue spatulas,spatulas blue these,blue these spatulas,3,old,radio7,3,NOuterInner,OuterInnerN,NInnerOuter,InnerOuterN,NInnerOuter,1,spatula,blue,these
1872,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial24_NAdj_wooden box_wooden box_box wooden_-----_-----_2_new_radio6,test,testTrial24,NAdj,wooden box,wooden box,box wooden,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,box,wooden,NA
1873,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial23_NAdjDem_these orange pillows_pillows these orange_pillows orange these_these orange pillows_orange these pillows_2_old_radio6,test,testTrial23,NAdjDem,these orange pillows,pillows these orange,pillows orange these,these orange pillows,orange these pillows,2,old,radio6,2,NOuterInner,NInnerOuter,OuterInnerN,InnerOuterN,NInnerOuter,1,pillow,orange,these
1874,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial22_NAdjDem_this green leaf_leaf green this_green this leaf_this green leaf_leaf this green_1_new_radio5,test,testTrial22,NAdjDem,this green leaf,leaf green this,green this leaf,this green leaf,leaf this green,1,new,radio5,1,NInnerOuter,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,1,leaf,green,this
1875,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial21_NAdjDem_these spotted couches_these spotted couches_couches these spotted_couches spotted these_spotted these couches_3_new_radio7,test,testTrial21,NAdjDem,these spotted couches,these spotted couches,couches these spotted,couches spotted these,spotted these couches,3,new,radio7,3,OuterInnerN,NOuterInner,NInnerOuter,InnerOuterN,NInnerOuter,1,couch,spotted,these
1876,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial20_NDem_that box_box that_that box_-----_-----_1_new_radio5,test,testTrial20,NDem,that box,box that,that box,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,box,that,NA
1877,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial29_NAdj_wooden chair_chair wooden_wooden chair_-----_-----_1_new_radio5,test,testTrial29,NAdj,wooden chair,chair wooden,wooden chair,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,chair,wooden,NA
1878,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial28_NAdjDem_these wooden handbags_wooden these handbags_these wooden handbags_handbags these wooden_handbags wooden these_4_new_radio8,test,testTrial28,NAdjDem,these wooden handbags,wooden these handbags,these wooden handbags,handbags these wooden,handbags wooden these,4,new,radio8,4,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,NInnerOuter,1,handbag,wooden,these
1879,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial27_NAdj_orange lamp_orange lamp_lamp orange_-----_-----_2_old_radio6,test,testTrial27,NAdj,orange lamp,orange lamp,lamp orange,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,lamp,orange,NA
1880,A1WCU3MA6YZ1BB,NA,"Fri Jul 26 08:15:51 PDT 2013","Fri Jul 26 08:24:44 PDT 2013",NAdjDem,list_B_DemAdj,testTrial26_NAdjDem_that wooden shirt_shirt wooden that_wooden that shirt_that wooden shirt_shirt that wooden_1_new_radio5,test,testTrial26,NAdjDem,that wooden shirt,shirt wooden that,wooden that shirt,that wooden shirt,shirt that wooden,1,new,radio5,1,NInnerOuter,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,1,shirt,wooden,that
